user_name,user_location,text,likes,date
OmarrShaker, القاهرة ,أهلي بوما ويرجع فودافون في وش الفانلة ومش عايز حاجة تاني https://t.co/gn8W3BHNP7,18,2022-08-26
kora_fal3arda, القاهرة ,عاجل ورسميًا من فودافون كاش الآن إلى جميع العملاء https://t.co/iXiqP37loR,0,2022-08-26
A7medNagy14, القاهرة ,عرض فودافون ريد مغري اوي بصراحة بس مش هيخليني احوش خالص,1,2022-08-26
MohamedZakouk78, القاهرة ,"أغنية : ستو أنا - غناء : أكرم حسني و أيتن عامر و كريم صالح - إنتاج : 2022 إسمعها
الموسيقي دلوقتي على تطبيق Anghami 
إدخل على اللينك : https://t.co/tvn4yr8Yo4
لعملاء إتصالات @AkramHosny @AYTENAMER @anghami @EtisalatEgypt ❤❤❤❤❤❤❤❤❤❤❤🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰😍😍🎼🎶🎧 https://t.co/Tk77CUuCSz",19,2022-08-26
mmdmmwd36080032, القاهرة ,"كشفت صحيفة ""الأخبار"" اللبنانية، صباح اليوم الجمعة 26 أغسطس 2022، تفاصيل اتصالات سياسية بين الفصائل الفلسطينية في قطاع غزة والوسيط المصري
وقالت الصحيفة، إن ""اتّصالات سياسية جرت خلال اليومَين الماضيَين بين الفصائل الفلسطينية والوسيط المصري، جرى فيها استعراض خطورة الإجراءات",0,2022-08-26
Salma_El_Sayed, القاهرة ,اي نعم انا بقالي شهر بنزل تدريب خدمه عملاء بس النهارده شتمت مدير في خدمه العملاء بتاعت اتصالات عشان غبي و اللي عينه عايز الحرق و اتصالات دي شركه وسخه كده كده و كويس اني مسبتلوش الدين بصراحه ع غباؤه و وقتي اللي ضيعه,0,2022-08-26
kora_fal3arda, القاهرة ,بيان عاجل من فودافون بشأن العطل الفني الخاص بالرسائل المؤكدة على المعاملة وسحب عشرات الآلاف وقتها https://t.co/vIGkW6rNji,0,2022-08-25
ElGornalgy, القاهرة ,"فودافون: ما حدث عطل فني خاص بالرسائل المؤكدة على المعاملة.. وجرى حله   
https://t.co/4ra9vxtpAW",0,2022-08-25
SpeedNews_eg, القاهرة ,"فودافون تراجع عمليات ""كاش"" و تردّ المتكرر منها https://t.co/sEEXgCxjw0",0,2022-08-25
KhbrkNews, القاهرة ,فودافون: ما حدث عطل فني خاص بالرسائل المؤكدة على المعاملة.. وجرى حله – اقتصاد https://t.co/r4yEIwobdW,0,2022-08-25
ArqaamTm, القاهرة ,فودافون تراجع عمليات كاش و تردّ المتكرر منها… والعطل الفني خارج عن إرادة الشركة وتم إصلاحه في وقت قياسي https://t.co/QEUtMHM3W1,0,2022-08-25
JustNowOne, القاهرة ,"#فودافون #فودافونكاش #محافظالمحمول #التحويلاتالمالية #تحويلالأموال فودافون تكشف سبب مشكلة ""فودافون كاش"".. وتؤكد: رد التحويلات للعملاء - اليوم السابع https://t.co/fydC3ncw5L SignUp HiPeople",0,2022-08-25
HamedBarakat8, القاهرة ,"مطلوب للتعيين  مهندس من محافظة الفيوم  للعمل في مجال الصيانة ATM
الشروط : 
خريج حديث أو خبرة سنتان
تخصص ميكاترونيكس او اتصالات أو اليكترونيات أو كهربا أو كمبيوتر ٥ سنوات 
محل الاقامه الفيوم مركز اطسا نفسه أو قريب منه 
 
kk1132@fayoum.edu.eg
او واتس علي 
01050512450",1,2022-08-25
Tech____Review, القاهرة ,"🚨🚨 ""فودافون كاش"" تراجع عملياتها وتردّ المتكرر منها.. 

كان فيه عطل في خدمة فودافون كاش يوم الثلاثاء اللي فات ، وكتير من العملاء اشتكوا منه، الشركة ردت وعلقت على القصة دي.

🗣 تفاصيل أكتر 👇||
https://t.co/Vp6eMwhUFb

#تيك_ريفيو
#تبسيط_التكنولوجيا https://t.co/lk0GetSaWB",0,2022-08-25
AmwalalghadAR, القاهرة ,"#فودافون تراجع عمليات «كاش» وتردّ المتكرر منها.. وتؤكد: العطل الفني خارج عن إرادتنا
https://t.co/uyIn7iuaye",0,2022-08-25
lhzanews, القاهرة ,حل مشكلة «فودافون كاش» ورد التحويلات المتكررة للعملاء https://t.co/nvi1645aKu,0,2022-08-25
AlMalWeb, القاهرة ,"#عاجل | أيمن عصام : فودافون ردت جميع تحويلات كاش المتكررة بسبب عطل الثلاثاء
https://t.co/2Ia9Q4Daxe",2,2022-08-25
capitalnewseg, القاهرة ,فودافون مصر تراجع عمليات تحويل الأموال بعد عطل الخدمة الثلاثاء الماضي https://t.co/7Mp1BZZ0dt,0,2022-08-25
kora_fal3arda, القاهرة ,فلوسك ضاعت يامعلم …. زلزال يضرب عملاء فودافون كاش وبيان عاجل من الحكومة https://t.co/u3FEYPWNrM,0,2022-08-25
kora_fal3arda, القاهرة ,شوف محفظة الكاش بسرعة!!..عطل في خدمة فودافون كاش يسحب النقود من محفظتك https://t.co/L3YwmhSe1c,0,2022-08-25
aldiplomassy, القاهرة ,التوقيع على مذكرة تفاهم تكون بمقتضاها شركة فودافون شريك الاتصالات الاستراتيجي لمؤتمر COP27 https://t.co/a6NBOEUJbh,0,2022-08-25
A7medNagy14, القاهرة ,لسة جايب خط فودافون ريد ولو انفصلت من الشغل مش عارف هدفه تمنوا منين,0,2022-08-25
arabfiv5, القاهرة ,"ماذا حدث في خدمة فودافون كاش امس؟ الشركة توضح
https://t.co/e6gpYEtdX7",0,2022-08-25
RassdNewsN, القاهرة ,شركة #فودافون تعلن مراجعة كافة المعاملات التي تمت خلال العطل الذي أصاب خدمة «كاش»، وذلك بعد شكاوى من سحب كامل رصيد الحساب عند إجراء عملية إرسال لمبلغ مالي https://t.co/ql8TxXWBwL,90,2022-08-25
NAlaaeldin94, القاهرة ,انا لما بيتقدملي عريس مش بيبقي بالطريقه التقليديه لا خالص انا العريس بيجي يتقدم بطرق غريبه يعني  مره و انا كنت في فودافون بشتري خط الموبايل مثلا جالي عريس,0,2022-08-25
Saykk_, القاهرة ,الدنيا لو باظت في رقبتك انتي يا فودافون 🤦🏻‍♂️😂,0,2022-08-24
ArqaamTm, القاهرة ,فودافون شريك الإتصالات الإستراتيجي لمؤتمر المناخ Cop27 في دورته ال27  بشرم الشيخ    https://t.co/C8UhhWpDlC,0,2022-08-24
KhabarGate, القاهرة ,New post (التوقيع على مذكرة تفاهم تكون بمقتضاها شركة فودافون شريك الإتصالات الإستراتيجي لمؤتمر COP27) has been published on بوابة الغد - https://t.co/dVEyQJzXnx https://t.co/mVBSUZnGh9,0,2022-08-24
sobhy_doctor, المنوفية ,الحمد لله كده اقدر استلم المرتب على فودافون كاش https://t.co/yKGRaLmTwj,4,2022-08-30
safaa_dawood, المنوفية ,"ابليكشن انا فودافون مش شغال وعملت ابديت بيديني بيانات الدخول غير صحيحه 

@VodafoneEgypt",1,2022-08-29
true_egy, المنوفية ,انا لما بحب حد بملا حياته منشنات و اتصالات و messages كتير قلق كدا قلق.,0,2022-08-28
roqabdelmonem, المنوفية ,خط موبينيل 🍊 https://t.co/C8Qig83sDp,40,2022-08-23
Radwan60732150, المنوفية ,مشربش Orange Juice و مكلش ذبادى فى السحور https://t.co/gmlPr8moEU,1,2022-04-11
usef5alifa, المنوفية ,احلي حاجه ف رمضان اعلان فودافون وباقات النت.....,0,2022-04-04
AhmedSa76225901, المنوفية ,إعلان عمر دياب بتاع فودافون خد قلبى بجد يخربيت الجمال ♥️♥️♥️♥️♥️🥺,1,2022-04-02
AhmadAbomoslam, المنوفية ,شبكة فودافون ماتت تقريبا في كل حتي,8,2022-03-30
Herzo0, المنوفية ,اي الحورات بتاعت فودافون دي,5,2022-03-30
dqZ7G0FzR5HA8Rv, المنوفية ,"الساعه عدت ١٢ والحمدلله لا إزعاج ولا هدايا ولا إتصالات
راحه بال والله.",2,2022-02-13
Gawaaaaad, الأقصر ,هو ايه شكراً اللي كتباها فودافون دي لامؤخزا 🌚,0,2022-04-05
Redjone7_, الأقصر ,إعلان إتصالات أجمد إعلان ف رمضان السنادي كارمن بصيبص وأحمد عز 😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩❤️,6,2022-04-03
MMaahmoud_, الأقصر ,سيرفر فودافون واقع و الداتا شغاله ببلاش عند كلو 🥳,2,2022-03-30
QutaAq, الأقصر ,#فودافون_مصر الله يلعنكم يا حرامية,0,2022-02-03
aflamycyou1, الإسكندرية ,"باي باي فودافون ايجيبت
#مصر_الرقميه_من_غير_نت https://t.co/8ixxztJiqO",6,2022-08-31
Urfavvsky, الإسكندرية ,الحقيقه اني زهقت من ارقام فودافون الزفت اللي بتصحيني من النوم كل يوم دي https://t.co/rwfLwg0cxt,0,2022-08-31
Ahmed_Toldo_13, الإسكندرية ,جزء كبير من مشاكلى فى الانترنت فى اسكندرية اتحلت لما جبت رواتر هوائي من فودافون لان الشبكة كويسة في البيت والسرعة كويسة ابلود وداونلود اه فلوس اغلى طبعا بس راحة البال بفلوس وكنوز الدنيا,18,2022-08-31
DalianoAli, الإسكندرية ,انا لما بحب حد بملا حياته منشنات و اتصالات و messages كتير قلق كدا قلق.,3,2022-08-31
FatmaHatim2, الإسكندرية ,وأنا ف اعدادي كان في واحده دايما بتتنمر عل شكلي وشعري وهي كان شعرها سلك ناشف بتاع المواعين وكان في وصله فودافون رابطه م بين حاجبها اليمين والشمال مش عارفه ازاي كنت بسكت واروح اعيط لأمي بس ال انا فرحانه بيه إني طفشت من خلقت شكلها,0,2022-08-30
DoclexIRL, الإسكندرية ,ممكن يا جماعة اي حد اسمه عماد الرفاعي وكان معاه رقم فودافون اخره ٢٤٤٢ يقول للناس انه ساب الرقم عشان انا طلع ميتين امي؟ ارجوك يا حج عماد بقالي ٧ سنين شغال في التيك وحاسس اني كول سينتر بسببك,2,2022-08-30
M7md__Elsayed, الإسكندرية ,"الله يمسيك بالخير يا اللي ف بالي
ميعرفش يقعد ف سكن المستشفى غير بالبوكسر https://t.co/8vTUs6M1NV",1,2022-08-29
MoGaalal, الإسكندرية ,فودافون دو اوسخ شركة ممكن حد يشتغل فيها والله,0,2022-08-29
haraf_oo, الإسكندرية ,"بطبخ وانا ساكته✖️
بطبخ كإن في كاميرا وبحكي للمشاهدين الوصفة وبستقبل اتصالات✔️",13,2022-08-29
salma_moh9, الإسكندرية ,"٥٠٠ و بكون مرعوبه متكفيش اصلا و لازم يكون معايا الكريديت كارد و فلوس ف فودافون كاش احتياطي
لما بنزل ب ١٥٠٠، ٢٠٠٠ بحس اني اوكيه ف الامان نوعا ما
القاهره بتاعت صرف كتير فشخ بجد https://t.co/5WQpyLejQq",2,2022-08-28
mayaldabaa, الإسكندرية ,فكرتني بزياد وهو بيقولي الناس في فودافون يو كيه بيقولوا على ال call قحال وهي بتقول جيلي كولا https://t.co/HMTmEPIq4E,3,2022-08-28
Basantazzam3, الإسكندرية ,حد يقول لاحمد حلمي اني كرهته هو وشركة اتصالات في يوم واحد بسبب الاعلان اللي بيتعاد تلاتة واربعين مرة فالدقيقة ده,1,2022-08-27
rewan_hashem, الإسكندرية ,تلفوني باظ يومين .... قولت هفتح بقي الاقي المسدجات مترميه في كل حته .. بس guess what ملقتش غير فودافون اللي بعتالي عشان اشحن,2,2022-08-27
mid027, الإسكندرية ,اورانج كل يوم بتبعتلي مورنينج تيكست 😌 https://t.co/YUEonp2zyh,0,2022-08-26
